field_id	title	item_type
120059	Pain pounding, pulsating or throbbing when headaches were at their worst	0
120060	Pain moderate or severe when headaches were at their worst	0
120061	Pain made worse by routine activities when headaches were at their worst	0
120062	Felt sick or being sick when headaches were at their worst	0
120063	Bothered by light when headaches were at their worst	0
120064	Bothered by sound when headaches were at their worst	0
120065	Visual changes before or near the onset of headaches	0
120066	Visual changes develop slowly before or near the onset of headaches	0
120067	Tingling or numbness in face, arms or legs before or near the onset of headaches	0
120068	Tingling and/or numbness spreads slowly before or near the onset of headaches	0
120069	Develop tiredness, yawning, concentration problems, changes in mood or appetite, irritability, neck stiffness, light or sound sensitivity before or near the onset of headaches	0
120070	Number of days in the last 3 months headaches interfered with ability to work, study or enjoy life	0
120071	Legs and/or feet are usually numb	0
120072	Usually have burning pain in legs and/or feet	0
120073	Feet usually too sensitive to touch	0
120074	Usually get muscle cramps in legs and/or feet	0
120075	Usually have prickling feelings in legs or feet	0
120076	Legs and feet usually hurt when the bed covers touch skin	0
120077	Usually able to tell the hot water from the cold water	0
120078	Ever had an open sore on foot	0
120079	Ever had diabetic neuropathy	0
120080	Feel weak all over most of the time	0
120081	Feeling in feet and legs: symptoms are worse at night	0
120082	Legs usually hurt when walking	0
120083	Usually able to sense feet when walking	0
120084	Skin on feet usually so dry that it cracks open	0
120085	Ever had an amputation	0
120086	Scale of pain that bothers most at its worst in the last 24 hours	0
120087	Scale of pain that bothers most at its least in the last 24 hours	0
120088	Scale of pain that bothers most on average	0
120089	Scale of pain that bothers most right now	0
120090	Scale of how much relief pain treatments or medications have provided in the last 24 hours	0
120091	Scale of how much pain that bothers most has interfered with general activity	0
120092	Scale of how much pain that bothers most has interfered with mood	0
120093	Scale of how much pain that bothers most has interfered with walking ability	0
120094	Scale of how much pain that bothers most has interfered with normal work	0
120095	Scale of how much pain that bothers most has interfered with relations with other people	0
120096	Scale of how much pain that bothers most has interfered with sleep	0
120097	Scale of how much pain that bothers most has interfered with enjoyment of life	0
120098	Mobility problems today	0
120099	Self-care problems today	0
120100	Problems doing usual activities	0
120101	Pain/discomfort today	0
120102	Anxiety/depression today	0
120103	Scale to indicate how health is today	0
120104	Little interest or pleasure in doing things over the last two weeks	0
120105	Feeling down, depressed, or hopeless over the last two weeks	0
120106	Trouble falling or staying asleep, or sleeping too much over the last two weeks	0
120107	Feeling tired or having little energy over the last two weeks	0
120108	Poor appetite or overeating over the last two weeks	0
120109	Feeling bad about self over the last two weeks	0
120110	Trouble concentrating over the last two weeks	0
120111	Moving or speaking slower or faster than usual over the last two weeks	0
120112	Thoughts of being better off dead or of hurting self over the last two weeks	0
120113	Level of difficultly depression has made to do work, take care of things at home, or get along with other people	0
120114	Persistent or recurrent tiredness, weariness or fatigue that has lasted for at least 6 months	0
120115	Tiredness, weariness or fatigue goes away when resting	0
120116	Tiredness, weariness or fatigue happening only because of exercising and/or working too much	0
120117	Tired after minimal physical or mental exertion	0
120118	Suffered from fatigue or exhaustion in the last week	0
120119	Motivation is lower when fatigued	0
120120	Exercise brings on fatigue	0
120121	Easily fatigued	0
120122	Fatigue interferes with physical functioning	0
120123	Fatigue causes frequent problems	0
120124	Fatigue prevents sustained physical functioning	0
120125	Fatigue interferes with carrying out certain duties and responsibilities	0
120126	Fatigue is among three most disabling symptoms	0
120127	Fatigue interferes with work, family or social life	0
120128	When pain questionnaire completed	0
130000	Date A00 first reported (cholera)	0
130001	Source of report of A00 (cholera)	0
130002	Date A01 first reported (typhoid and paratyphoid fevers)	0
130003	Source of report of A01 (typhoid and paratyphoid fevers)	0
130004	Date A02 first reported (other salmonella infections)	0
130005	Source of report of A02 (other salmonella infections)	0
130006	Date A03 first reported (shigellosis)	0
130007	Source of report of A03 (shigellosis)	0
130008	Date A04 first reported (other bacterial intestinal infections)	0
130009	Source of report of A04 (other bacterial intestinal infections)	0
130010	Date A05 first reported (other bacterial foodborne intoxications)	0
130011	Source of report of A05 (other bacterial foodborne intoxications)	0
130012	Date A06 first reported (amoebiasis)	0
130013	Source of report of A06 (amoebiasis)	0
130014	Date A07 first reported (other protozoal intestinal diseases)	0
130015	Source of report of A07 (other protozoal intestinal diseases)	0
130016	Date A08 first reported (viral and other specified intestinal infections)	0
130017	Source of report of A08 (viral and other specified intestinal infections)	0
130018	Date A09 first reported (diarrhoea and gastro-enteritis of presumed infectious origin)	0
130019	Source of report of A09 (diarrhoea and gastro-enteritis of presumed infectious origin)	0
130020	Date A15 first reported (respiratory tuberculosis, bacteriologically and histologically confirmed)	0
130021	Source of report of A15 (respiratory tuberculosis, bacteriologically and histologically confirmed)	0
130022	Date A16 first reported (respiratory tuberculosis, not confirmed bacteriologically or histologically)	0
130023	Source of report of A16 (respiratory tuberculosis, not confirmed bacteriologically or histologically)	0
130024	Date A17 first reported (tuberculosis of nervous system)	0
130025	Source of report of A17 (tuberculosis of nervous system)	0
130026	Date A18 first reported (tuberculosis of other organs)	0
130027	Source of report of A18 (tuberculosis of other organs)	0
130028	Date A19 first reported (miliary tuberculosis)	0
130029	Source of report of A19 (miliary tuberculosis)	0
130030	Date A20 first reported (plague)	0
130031	Source of report of A20 (plague)	0
130032	Date A21 first reported (tularaemia)	0
130033	Source of report of A21 (tularaemia)	0
130034	Date A22 first reported (anthrax)	0
130035	Source of report of A22 (anthrax)	0
130036	Date A23 first reported (brucellosis)	0
130037	Source of report of A23 (brucellosis)	0
130038	Date A24 first reported (glanders and melioidosis)	0
130039	Source of report of A24 (glanders and melioidosis)	0
130040	Date A25 first reported (rat-bite fevers)	0
130041	Source of report of A25 (rat-bite fevers)	0
130042	Date A26 first reported (erysipeloid)	0
130043	Source of report of A26 (erysipeloid)	0
130044	Date A27 first reported (leptospirosis)	0
130045	Source of report of A27 (leptospirosis)	0
130046	Date A28 first reported (other zoonotic bacterial diseases, not elsewhere classified)	0
130047	Source of report of A28 (other zoonotic bacterial diseases, not elsewhere classified)	0
130048	Date A30 first reported (leprosy [hansen's disease])	0
130049	Source of report of A30 (leprosy [hansen's disease])	0
130050	Date A31 first reported (infection due to other mycobacteria)	0
130051	Source of report of A31 (infection due to other mycobacteria)	0
130052	Date A32 first reported (listeriosis)	0
130053	Source of report of A32 (listeriosis)	0
130054	Date A33 first reported (tetanus neonatorum)	0
130055	Source of report of A33 (tetanus neonatorum)	0
130056	Date A34 first reported (obstetrical tetanus)	0
130057	Source of report of A34 (obstetrical tetanus)	0
130058	Date A35 first reported (other tetanus)	0
130059	Source of report of A35 (other tetanus)	0
130060	Date A36 first reported (diphtheria)	0
130061	Source of report of A36 (diphtheria)	0
130062	Date A37 first reported (whooping cough)	0
130063	Source of report of A37 (whooping cough)	0
130064	Date A38 first reported (scarlet fever)	0
130065	Source of report of A38 (scarlet fever)	0
130066	Date A39 first reported (meningococcal infection)	0
130067	Source of report of A39 (meningococcal infection)	0
130068	Date A40 first reported (streptococcal septicaemia)	0
130069	Source of report of A40 (streptococcal septicaemia)	0
130070	Date A41 first reported (other septicaemia)	0
130071	Source of report of A41 (other septicaemia)	0
130072	Date A42 first reported (actinomycosis)	0
130073	Source of report of A42 (actinomycosis)	0
130074	Date A43 first reported (nocardiosis)	0
130075	Source of report of A43 (nocardiosis)	0
130076	Date A44 first reported (bartonellosis)	0
130077	Source of report of A44 (bartonellosis)	0
130078	Date A46 first reported (erysipelas)	0
130079	Source of report of A46 (erysipelas)	0
130080	Date A48 first reported (other bacterial diseases, not elsewhere classified)	0
130081	Source of report of A48 (other bacterial diseases, not elsewhere classified)	0
130082	Date A49 first reported (bacterial infection of unspecified site)	0
130083	Source of report of A49 (bacterial infection of unspecified site)	0
130084	Date A50 first reported (congenital syphilis)	0
130085	Source of report of A50 (congenital syphilis)	0
130086	Date A51 first reported (early syphilis)	0
130087	Source of report of A51 (early syphilis)	0
130088	Date A52 first reported (late syphilis)	0
130089	Source of report of A52 (late syphilis)	0
130090	Date A53 first reported (other and unspecified syphilis)	0
130091	Source of report of A53 (other and unspecified syphilis)	0
130092	Date A54 first reported (gonococcal infection)	0
130093	Source of report of A54 (gonococcal infection)	0
130094	Date A55 first reported (chlamydial lymphogranuloma (venereum))	0
130095	Source of report of A55 (chlamydial lymphogranuloma (venereum))	0
130096	Date A56 first reported (other sexually transmitted chlamydial diseases)	0
130097	Source of report of A56 (other sexually transmitted chlamydial diseases)	0
130098	Date A57 first reported (chancroid)	0
130099	Source of report of A57 (chancroid)	0
130100	Date A58 first reported (granuloma inguinale)	0
130101	Source of report of A58 (granuloma inguinale)	0
130102	Date A59 first reported (trichomoniasis)	0
130103	Source of report of A59 (trichomoniasis)	0
130104	Date A60 first reported (anogenital herpesviral [herpes simplex] infections)	0
130105	Source of report of A60 (anogenital herpesviral [herpes simplex] infections)	0
130106	Date A63 first reported (other predominantly sexually transmitted diseases, not elsewhere classified)	0
130107	Source of report of A63 (other predominantly sexually transmitted diseases, not elsewhere classified)	0
130108	Date A64 first reported (unspecified sexually transmitted disease)	0
130109	Source of report of A64 (unspecified sexually transmitted disease)	0
130110	Date A65 first reported (non-venereal syphilis)	0
130111	Source of report of A65 (non-venereal syphilis)	0
130112	Date A66 first reported (yaws)	0
130113	Source of report of A66 (yaws)	0
130114	Date A67 first reported (pinta [carate])	0
130115	Source of report of A67 (pinta [carate])	0
130116	Date A68 first reported (relapsing fevers)	0
130117	Source of report of A68 (relapsing fevers)	0
130118	Date A69 first reported (other spirochaetal infections)	0
130119	Source of report of A69 (other spirochaetal infections)	0
130120	Date A70 first reported (chlamydia psittaci infection)	0
130121	Source of report of A70 (chlamydia psittaci infection)	0
130122	Date A71 first reported (trachoma)	0
130123	Source of report of A71 (trachoma)	0
130124	Date A74 first reported (other diseases caused by chlamydiae)	0
130125	Source of report of A74 (other diseases caused by chlamydiae)	0
130126	Date A75 first reported (typhus fever)	0
130127	Source of report of A75 (typhus fever)	0
130128	Date A77 first reported (spotted fever [tick-borne rickettsioses])	0
130129	Source of report of A77 (spotted fever [tick-borne rickettsioses])	0
130130	Date A78 first reported (q fever)	0
130131	Source of report of A78 (q fever)	0
130132	Date A79 first reported (other rickettsioses)	0
130133	Source of report of A79 (other rickettsioses)	0
130134	Date A80 first reported (acute poliomyelitis)	0
130135	Source of report of A80 (acute poliomyelitis)	0
130136	Date A81 first reported (atypical virus infections of central nervous system)	0
130137	Source of report of A81 (atypical virus infections of central nervous system)	0
130138	Date A82 first reported (rabies)	0
130139	Source of report of A82 (rabies)	0
130140	Date A83 first reported (mosquito-borne viral encephalitis)	0
130141	Source of report of A83 (mosquito-borne viral encephalitis)	0
130142	Date A84 first reported (tick-borne viral encephalitis)	0
130143	Source of report of A84 (tick-borne viral encephalitis)	0
130144	Date A85 first reported (other viral encephalitis, not elsewhere classified)	0
130145	Source of report of A85 (other viral encephalitis, not elsewhere classified)	0
130146	Date A86 first reported (unspecified viral encephalitis)	0
130147	Source of report of A86 (unspecified viral encephalitis)	0
130148	Date A87 first reported (viral meningitis)	0
130149	Source of report of A87 (viral meningitis)	0
130150	Date A88 first reported (other viral infections of central nervous system, not elsewhere classified)	0
130151	Source of report of A88 (other viral infections of central nervous system, not elsewhere classified)	0
